Date and Time,Latitude,Longitude,Magnitude,Depth
 07-OCT-2019 22:37:28 , 6.13 , 125.50 ,4.4 ,70 
 07-OCT-2019 21:11:37 , 4.62 , 96.42 ,4.5 ,25 
 07-OCT-2019 20:09:33 , -6.03 , 102.28 ,5.1 ,25 
 07-OCT-2019 18:37:59 , -0.37 , 99.03 ,4.6 ,76 
 07-OCT-2019 17:48:21 , 15.27 , 145.80 ,4.4 ,112 
 07-OCT-2019 17:20:19 , 4.37 , 127.24 ,4.2 ,10 
 07-OCT-2019 17:17:06 , 24.58 , 122.38 ,4.4 ,6 
 07-OCT-2019 17:02:29 , 37.80 , 140.06 ,4.4 ,136 
 07-OCT-2019 15:20:43 , -44.19 , 38.89 ,4.6 ,10 
 07-OCT-2019 14:22:12 , -48.88 , 123.80 ,4.8 ,10 
 07-OCT-2019 14:12:48 , 1.07 , 126.66 ,4.2 ,22 
 07-OCT-2019 13:18:28 , -21.31 , -178.86 ,4.3 ,574 
 07-OCT-2019 12:35:46 , 27.40 , 91.33 ,4.7 ,10 
 07-OCT-2019 09:03:54 , 17.87 , 145.78 ,4.9 ,182 
 07-OCT-2019 06:11:33 , 38.93 , 16.45 ,4.6 ,35 
 07-OCT-2019 04:50:47 , -23.03 , -66.54 ,4.8 ,194 
 07-OCT-2019 04:39:33 , 14.51 , -91.87 ,4.2 ,71 
 07-OCT-2019 03:46:47 , -19.97 , 169.45 ,4.7 ,111 
 07-OCT-2019 03:29:48 , -38.24 , 177.15 ,4.9 ,43 
 07-OCT-2019 01:02:14 , 19.57 , -64.57 ,4.6 ,10 
 07-OCT-2019 00:16:58 , -59.78 , -26.26 ,5.3 ,35 
 06-OCT-2019 23:19:08 , -6.43 , 148.89 ,4.1 ,73 
 06-OCT-2019 23:02:31 , 33.81 , 132.27 ,4.6 ,50 
 06-OCT-2019 21:21:00 , 20.64 , 144.94 ,4.7 ,120 
 06-OCT-2019 17:40:46 , 13.11 , 143.33 ,4.9 ,207 
 06-OCT-2019 17:13:40 , -59.14 , -26.26 ,5.0 ,130 
 06-OCT-2019 16:19:16 , -22.78 , -70.88 ,4.3 ,15 
 06-OCT-2019 16:09:01 , -20.41 , -178.40 ,4.4 ,533 
 06-OCT-2019 15:51:13 , -22.94 , -69.25 ,4.0 ,69 
 06-OCT-2019 15:50:34 , 0.97 , 126.64 ,4.6 ,47 
 06-OCT-2019 15:30:16 , 3.83 , 124.05 ,4.0 ,414 
 06-OCT-2019 15:10:44 , 19.70 , -64.57 ,5.0 ,15 
 06-OCT-2019 15:05:36 , -20.49 , -178.88 ,4.2 ,628 
 06-OCT-2019 13:37:26 , 16.38 , -99.20 ,4.3 ,10 
 06-OCT-2019 12:55:30 , 51.95 , 157.04 ,4.4 ,130 
 06-OCT-2019 12:45:05 , -5.92 , 130.53 ,4.3 ,98 
 06-OCT-2019 11:53:20 , -11.96 , 65.82 ,4.6 ,10 
 06-OCT-2019 11:47:36 , -12.12 , 65.81 ,4.6 ,10 
 06-OCT-2019 11:08:30 , -7.15 , 129.35 ,4.4 ,170 
 06-OCT-2019 10:41:17 , 4.07 , 97.14 ,4.4 ,10 
 06-OCT-2019 10:40:55 , -21.90 , -68.53 ,5.7 ,110 
 06-OCT-2019 10:00:36 , -39.11 , 174.78 ,4.3 ,229 
 06-OCT-2019 09:56:26 , -22.03 , 169.09 ,4.6 ,10 
 06-OCT-2019 09:28:06 , 35.17 , 140.75 ,4.3 ,35 
 06-OCT-2019 06:03:15 , 37.40 , 142.03 ,4.6 ,35 
 06-OCT-2019 03:45:04 , 8.98 , 126.10 ,4.5 ,87 
 06-OCT-2019 02:14:12 , 27.77 , 128.18 ,4.5 ,35 
 06-OCT-2019 00:26:04 , 10.44 , -86.20 ,4.1 ,10 
 05-OCT-2019 20:32:24 , 27.88 , 128.15 ,4.9 ,40 
 05-OCT-2019 20:25:04 , 27.90 , 128.29 ,4.5 ,10 
 05-OCT-2019 20:18:19 , 28.01 , 128.18 ,4.9 ,17 
 05-OCT-2019 20:06:36 , -5.69 , 142.44 ,4.4 ,10 
 05-OCT-2019 19:27:52 , 32.06 , 140.35 ,4.6 ,78 
 05-OCT-2019 18:57:58 , -32.51 , -71.73 ,4.2 ,58 
 05-OCT-2019 17:11:08 , 5.67 , 126.53 ,4.6 ,76 
 05-OCT-2019 17:01:40 , 59.85 , -30.05 ,5.0 ,10 
 05-OCT-2019 16:20:11 , 16.93 , -99.52 ,4.9 ,17 
 05-OCT-2019 14:51:38 , 35.97 , 28.01 ,4.5 ,75 
 05-OCT-2019 14:28:49 , -6.38 , 147.72 ,5.1 ,73 
 05-OCT-2019 13:33:11 , -6.72 , 129.91 ,4.9 ,152 
 05-OCT-2019 11:40:00 , 13.44 , 144.47 ,4.7 ,143 
 05-OCT-2019 06:35:37 , -3.82 , 128.53 ,4.3 ,10 
 05-OCT-2019 06:10:52 , -13.27 , 167.20 ,4.7 ,202 
 05-OCT-2019 05:27:27 , -5.79 , 133.79 ,4.6 ,10 
 05-OCT-2019 04:38:33 , -58.74 , -23.45 ,4.5 ,10 
 05-OCT-2019 03:48:16 , 52.03 , 178.10 ,5.0 ,133 
 05-OCT-2019 00:38:50 , -18.02 , -177.87 ,4.7 ,572 
 04-OCT-2019 22:42:26 , -52.57 , 28.20 ,4.4 ,10 
 04-OCT-2019 21:59:45 , 2.67 , 98.98 ,4.3 ,160 
 04-OCT-2019 21:58:25 , 36.92 , 54.00 ,4.3 ,10 
 04-OCT-2019 21:21:56 , 4.65 , 94.38 ,4.3 ,42 
 04-OCT-2019 19:52:35 , 9.87 , -85.56 ,4.3 ,43 
 04-OCT-2019 17:03:49 , -6.22 , 155.23 ,4.9 ,160 
 04-OCT-2019 14:55:05 , -22.87 , -66.14 ,4.0 ,230 
 04-OCT-2019 13:19:30 , -5.27 , 133.93 ,5.0 ,42 
 04-OCT-2019 12:28:02 , 62.50 , -151.57 ,5.0 ,93 
 04-OCT-2019 12:14:55 , -24.14 , -67.11 ,4.3 ,207 
 04-OCT-2019 10:57:31 , 36.22 , 141.90 ,4.3 ,25 
 04-OCT-2019 08:43:09 , 27.65 , 53.15 ,4.0 ,10 
 04-OCT-2019 07:47:15 , 19.33 , -67.52 ,4.1 ,39 
 04-OCT-2019 06:14:12 , -61.03 , -38.97 ,4.8 ,10 
 04-OCT-2019 04:02:26 , -18.63 , -71.17 ,4.9 ,18 
 04-OCT-2019 03:22:23 , -3.10 , 138.41 ,4.2 ,10 
 04-OCT-2019 03:08:11 , -29.64 , -72.76 ,4.5 ,10 
 04-OCT-2019 02:14:03 , 5.51 , 126.50 ,4.3 ,100 
 04-OCT-2019 01:05:59 , 5.70 , 126.53 ,4.5 ,87 
 04-OCT-2019 00:59:56 , -15.29 , -172.95 ,4.7 ,10 
 04-OCT-2019 00:45:57 , 1.40 , 125.75 ,4.7 ,52 
 03-OCT-2019 23:20:44 , -8.46 , 160.15 ,4.5 ,87 
 03-OCT-2019 22:02:57 , 37.50 , 72.18 ,4.5 ,196 
 03-OCT-2019 21:12:25 , -2.78 , 138.50 ,4.7 ,26 
 03-OCT-2019 18:27:23 , 28.54 , 53.64 ,4.4 ,10 
 03-OCT-2019 18:26:13 , -2.70 , 138.43 ,4.3 ,35 
 03-OCT-2019 18:18:52 , -55.87 , -27.59 ,4.2 ,86 
 03-OCT-2019 17:49:44 , -2.65 , 138.34 ,4.5 ,19 
 03-OCT-2019 14:33:09 , -2.71 , 138.32 ,5.5 ,51 
 03-OCT-2019 09:48:42 , 54.11 , 169.27 ,4.8 ,10 
 03-OCT-2019 08:57:05 , -20.24 , -173.36 ,4.5 ,10 
 03-OCT-2019 08:41:19 , -3.63 , 128.50 ,4.7 ,10 
 03-OCT-2019 08:31:45 , -56.89 , -30.50 ,4.6 ,10 
 03-OCT-2019 07:34:55 , 12.15 , -88.09 ,4.4 ,25 
 03-OCT-2019 06:24:43 , 24.87 , 94.10 ,4.8 ,59 
 03-OCT-2019 06:11:09 , 6.62 , 123.71 ,4.4 ,618 
 03-OCT-2019 04:55:00 , 13.59 , 120.71 ,4.6 ,180 
 03-OCT-2019 04:44:56 , 36.26 , 28.59 ,5.1 ,19 
 03-OCT-2019 03:55:46 , 39.85 , 143.42 ,4.7 ,35 
 03-OCT-2019 01:55:10 , -56.25 , -27.53 ,4.9 ,121 
 03-OCT-2019 01:11:43 , -57.02 , -30.51 ,5.1 ,10 
 03-OCT-2019 00:39:25 , 51.08 , 157.06 ,4.5 ,86 
 02-OCT-2019 22:28:55 , 38.24 , 73.41 ,4.3 ,166 
 02-OCT-2019 21:43:00 , -5.51 , -80.88 ,4.5 ,35 
 02-OCT-2019 21:38:19 , 5.13 , 94.78 ,4.6 ,69 
 02-OCT-2019 20:31:00 , -41.23 , 80.61 ,4.5 ,10 
 02-OCT-2019 20:10:54 , 19.77 , 146.40 ,4.6 ,73 
 02-OCT-2019 19:44:29 , 3.50 , 64.11 ,4.5 ,10 
 02-OCT-2019 18:41:49 , -5.64 , 147.33 ,4.0 ,161 
 02-OCT-2019 17:51:05 , 3.32 , 63.97 ,4.2 ,10 
 02-OCT-2019 17:26:50 , -23.41 , -67.56 ,4.8 ,125 
 02-OCT-2019 16:58:52 , -53.51 , 24.98 ,4.6 ,10 
 02-OCT-2019 15:13:28 , -3.72 , -12.09 ,4.8 ,10 
 02-OCT-2019 14:58:49 , 32.17 , 140.31 ,4.5 ,79 
 02-OCT-2019 14:54:23 , 39.85 , 143.55 ,4.4 ,22 
 02-OCT-2019 14:35:22 , -3.85 , -11.55 ,4.7 ,10 
 02-OCT-2019 14:24:32 , -2.68 , 138.87 ,4.9 ,47 
 02-OCT-2019 13:53:23 , 13.83 , 120.61 ,4.5 ,85 
 02-OCT-2019 13:50:15 , -5.01 , 151.53 ,4.3 ,46 
 02-OCT-2019 12:54:29 , -3.49 , 131.01 ,4.5 ,10 
 02-OCT-2019 12:52:54 , 8.62 , -82.93 ,4.6 ,11 
 02-OCT-2019 12:04:35 , 28.43 , 108.39 ,5.0 ,10 
 02-OCT-2019 11:08:11 , 19.23 , -67.28 ,4.08 ,25 
 02-OCT-2019 11:04:16 , 43.39 , 136.56 ,4.4 ,318 
 02-OCT-2019 10:29:55 , 3.51 , 64.10 ,4.7 ,10 
 02-OCT-2019 10:13:11 , 15.84 , -94.95 ,5.2 ,44 
 02-OCT-2019 10:07:14 , 15.75 , -94.97 ,4.1 ,35 
 02-OCT-2019 09:18:31 , -23.81 , -66.81 ,4.1 ,217 
 02-OCT-2019 08:52:35 , -24.18 , -66.99 ,4.3 ,178 
 02-OCT-2019 07:11:10 , -29.72 , -72.84 ,4.7 ,10 
 02-OCT-2019 03:23:49 , 36.53 , 70.05 ,4.3 ,224 
 02-OCT-2019 01:43:14 , 39.07 , 144.47 ,4.8 ,10 
 02-OCT-2019 00:00:58 , 15.44 , -47.30 ,4.4 ,10 
 01-OCT-2019 22:25:08 , -22.59 , -10.62 ,5.2 ,10 
 01-OCT-2019 19:57:10 , -55.25 , 158.42 ,5.5 ,10 
 01-OCT-2019 19:23:46 , -23.68 , -66.91 ,4.6 ,207 
 01-OCT-2019 16:31:54 , -53.36 , 24.59 ,4.3 ,10 
 01-OCT-2019 15:00:53 , -17.88 , -178.17 ,4.4 ,554 
 01-OCT-2019 13:53:05 , 5.65 , -79.73 ,4.4 ,10 
 01-OCT-2019 11:42:54 , -4.83 , 130.51 ,4.5 ,85 
 01-OCT-2019 11:26:58 , 16.27 , -98.07 ,4.2 ,10 
 01-OCT-2019 09:46:40 , -32.02 , -68.04 ,4.5 ,10 
 01-OCT-2019 07:41:53 , -32.50 , 79.98 ,5.2 ,10 
 01-OCT-2019 06:32:19 , 22.77 , 144.30 ,4.9 ,36 
 01-OCT-2019 05:16:38 , -39.22 , 177.73 ,5.3 ,10 
 01-OCT-2019 04:26:18 , -23.12 , -66.79 ,4.4 ,272 
 01-OCT-2019 03:56:07 , -56.00 , -122.47 ,5.9 ,10 
 01-OCT-2019 03:06:30 , 13.14 , -89.31 ,4.3 ,70 
 01-OCT-2019 02:45:35 , 14.00 , -91.38 ,4.3 ,43 
 01-OCT-2019 02:17:50 , 22.68 , 121.13 ,4.4 ,13 
 30-SEP-2019 23:15:35 , 16.79 , -99.06 ,4.5 ,35 
 30-SEP-2019 21:47:13 , 32.92 , -100.86 ,4.0 ,5 
 30-SEP-2019 21:31:33 , 15.75 , -95.00 ,4.3 ,22 
 30-SEP-2019 21:13:28 , -18.04 , -178.27 ,4.0 ,630 
 30-SEP-2019 21:07:27 , -44.56 , 167.79 ,4.3 ,10 
 30-SEP-2019 20:56:56 , -50.43 , -6.87 ,4.8 ,10 
 30-SEP-2019 18:41:49 , 19.72 , 120.70 ,4.3 ,10 
 30-SEP-2019 18:40:41 , -5.47 , 146.30 ,4.6 ,70 
 30-SEP-2019 17:59:53 , -4.80 , 151.21 ,4.1 ,10 
 30-SEP-2019 17:56:08 , 43.45 , 136.37 ,5.0 ,314 
 30-SEP-2019 17:12:56 , 22.72 , 120.64 ,4.2 ,10 
 30-SEP-2019 16:54:36 , -4.19 , 150.86 ,4.2 ,10 
 30-SEP-2019 15:37:31 , -5.11 , 151.54 ,4.5 ,10 
 30-SEP-2019 15:17:37 , -35.48 , -73.12 ,4.3 ,10 
 30-SEP-2019 14:06:53 , -10.20 , 116.02 ,4.3 ,35 
 30-SEP-2019 13:59:47 , -5.12 , 150.77 ,4.1 ,69 
 30-SEP-2019 13:51:49 , -30.49 , -177.26 ,4.4 ,10 
 30-SEP-2019 13:47:03 , -3.65 , 142.29 ,4.1 ,43 
 30-SEP-2019 13:39:33 , -17.62 , 179.91 ,4.7 ,604 
 30-SEP-2019 13:38:23 , -5.08 , 151.61 ,4.3 ,7 
 30-SEP-2019 13:30:09 , -17.62 , 179.87 ,4.7 ,608 
 30-SEP-2019 12:24:25 , 40.08 , 76.12 ,4.5 ,50 
 30-SEP-2019 11:53:22 , -22.21 , -68.66 ,5.6 ,111 
 30-SEP-2019 10:35:16 , -35.53 , -73.10 ,4.4 ,22 
 30-SEP-2019 10:32:12 , 46.13 , 152.20 ,4.7 ,56 
 30-SEP-2019 09:21:50 , -34.58 , -73.89 ,4.8 ,10 
 30-SEP-2019 06:10:16 , 9.66 , 126.53 ,4.7 ,35 
 30-SEP-2019 06:04:15 , 40.52 , 84.35 ,4.1 ,10 
 30-SEP-2019 05:39:32 , 36.11 , 22.92 ,4.4 ,10 
 30-SEP-2019 04:49:33 , -35.46 , -72.99 ,4.7 ,10 
 30-SEP-2019 04:35:30 , -5.08 , 151.46 ,4.9 ,10 
 30-SEP-2019 03:48:35 , 1.27 , 66.69 ,4.3 ,10 
 30-SEP-2019 02:55:22 , -5.02 , 151.48 ,4.3 ,10 
 30-SEP-2019 02:54:17 , -57.35 , -26.10 ,4.5 ,93 
 30-SEP-2019 02:52:52 , -5.06 , 151.42 ,4.1 ,10 
 30-SEP-2019 02:52:24 , -28.59 , 60.63 ,4.6 ,10 
 30-SEP-2019 02:16:00 , 6.20 , 127.58 ,4.4 ,10 
 30-SEP-2019 02:07:20 , 3.73 , 64.31 ,4.5 ,10 
 30-SEP-2019 02:00:16 , 5.68 , 126.40 ,4.3 ,119 
 30-SEP-2019 01:03:58 , 12.92 , -90.09 ,4.3 ,35 
 29-SEP-2019 23:08:57 , 12.80 , -90.25 ,4.2 ,10 
 29-SEP-2019 21:00:00 , 12.87 , -90.24 ,5.2 ,10 
 29-SEP-2019 20:25:16 , 13.01 , -89.97 ,4.4 ,61 
 29-SEP-2019 20:11:58 , -35.49 , -72.98 ,5.3 ,11 
 29-SEP-2019 18:45:58 , -35.50 , -73.20 ,4.4 ,20 
 29-SEP-2019 18:28:36 , -35.46 , -73.09 ,4.5 ,19 
 29-SEP-2019 18:02:20 , 2.70 , 127.17 ,4.5 ,44 
 29-SEP-2019 17:48:10 , -35.44 , -73.38 ,4.4 ,24 
 29-SEP-2019 17:41:56 , 2.63 , 127.08 ,4.8 ,38 
 29-SEP-2019 17:12:35 , -35.53 , -73.10 ,4.3 ,20 
 29-SEP-2019 16:39:55 , -35.50 , -73.17 ,4.7 ,10 
 29-SEP-2019 16:21:35 , -35.43 , -73.10 ,4.2 ,10 
 29-SEP-2019 16:13:01 , -35.53 , -73.22 ,4.0 ,10 
 29-SEP-2019 16:09:46 , -35.45 , -73.24 ,5.2 ,10 
 29-SEP-2019 16:02:32 , 36.53 , 140.60 ,4.9 ,56 
 29-SEP-2019 15:57:53 , -35.48 , -73.16 , 6.7 ,11 
 29-SEP-2019 14:10:14 , 3.89 , 64.26 ,4.9 ,10 
 29-SEP-2019 13:44:52 , 3.94 , 64.21 ,5.3 ,10 
 29-SEP-2019 13:11:17 , 5.61 , 126.67 ,4.5 ,70 
 29-SEP-2019 12:32:54 , -24.25 , -67.05 ,4.5 ,188 
 29-SEP-2019 11:19:59 , 11.98 , -73.69 ,4.9 ,10 
 29-SEP-2019 10:45:45 , 17.19 , -94.80 ,4.4 ,119 
 29-SEP-2019 09:50:00 , -24.26 , -67.25 ,4.2 ,195 
 29-SEP-2019 09:02:11 , 10.98 , 91.65 ,4.7 ,10 
 29-SEP-2019 07:40:18 , 5.65 , 126.53 ,5.1 ,80 
 29-SEP-2019 05:21:23 , -22.80 , -63.75 ,4.4 ,524 
 29-SEP-2019 04:19:23 , 5.75 , 126.67 ,4.6 ,95 
 29-SEP-2019 03:48:18 , 22.24 , 144.45 ,4.8 ,62 
 29-SEP-2019 03:43:15 , -8.07 , 156.13 ,4.2 ,10 
 29-SEP-2019 03:12:09 , 5.73 , 126.61 ,4.5 ,79 
 29-SEP-2019 03:08:56 , 5.49 , 126.63 ,4.4 ,90 
 29-SEP-2019 02:40:40 , 5.62 , 126.43 ,4.4 ,79 
 29-SEP-2019 02:17:31 , 35.98 , 70.22 ,4.5 ,103 
 29-SEP-2019 02:14:57 , -21.15 , -69.06 ,4.3 ,110 
 29-SEP-2019 02:02:52 , 5.69 , 126.55 , 6.2 ,76 
 29-SEP-2019 01:14:13 , -23.07 , -66.49 ,4.4 ,229 
 28-SEP-2019 22:25:30 , -19.41 , -176.87 ,4.4 ,326 
 28-SEP-2019 21:28:08 , 56.22 , 120.09 ,5.1 ,10 
 28-SEP-2019 20:01:30 , -6.42 , 146.83 ,4.8 ,102 
 28-SEP-2019 19:35:10 , -3.65 , 128.47 ,4.1 ,10 
 28-SEP-2019 18:19:15 , -35.29 , 78.68 ,5.0 ,10 
 28-SEP-2019 17:09:36 , 14.00 , 145.12 ,4.5 ,107 
 28-SEP-2019 08:00:26 , -24.04 , -67.92 ,4.0 ,151 
 28-SEP-2019 07:23:29 , -19.16 , -69.29 ,4.2 ,111 
 28-SEP-2019 04:58:27 , 30.04 , 81.48 ,4.2 ,10 
 28-SEP-2019 04:15:02 , 14.79 , -93.91 ,4.3 ,35 
 28-SEP-2019 04:07:58 , -22.68 , -177.17 ,5.2 ,225 
 28-SEP-2019 02:23:54 , 28.97 , 139.39 ,4.0 ,421 
 28-SEP-2019 01:53:02 , -28.66 , -67.65 ,4.3 ,144 
 28-SEP-2019 01:39:23 , 51.01 , 157.08 ,4.3 ,133 
 28-SEP-2019 00:14:47 , 2.02 , 128.30 ,4.2 ,135 
 27-SEP-2019 23:27:32 , 53.34 , -165.79 ,4.8 ,10 
 27-SEP-2019 22:40:05 , -21.26 , -10.98 ,4.7 ,10 
 27-SEP-2019 22:27:50 , -23.52 , -179.73 ,4.5 ,564 
 27-SEP-2019 17:48:27 , 14.90 , 52.37 ,4.9 ,10 
 27-SEP-2019 15:15:44 , -18.79 , -172.61 ,4.7 ,10 
 27-SEP-2019 15:11:29 , -35.90 , -102.90 ,5.8 ,10 
 27-SEP-2019 14:02:06 , -30.04 , -177.90 ,5.0 ,45 
 27-SEP-2019 13:57:41 , -15.28 , -72.13 ,4.6 ,83 
 27-SEP-2019 13:44:43 , 0.77 , -77.91 ,4.3 ,29 
 27-SEP-2019 12:05:02 , -30.13 , -177.83 ,6.0 ,35 
 27-SEP-2019 11:21:24 , -23.18 , -69.11 ,4.6 ,107 
 27-SEP-2019 11:11:00 , 38.85 , 142.14 ,4.6 ,35 
 27-SEP-2019 10:58:29 , 37.89 , 88.99 ,5.0 ,10 
 27-SEP-2019 08:01:43 , 53.45 , -165.93 ,4.1 ,47 
 27-SEP-2019 07:33:58 , -54.70 , -26.67 ,4.2 ,10 
 27-SEP-2019 07:29:35 , -21.16 , -69.00 ,4.4 ,99 
 27-SEP-2019 04:32:43 , -8.92 , -75.03 ,4.5 ,35 
 27-SEP-2019 04:31:28 , 1.41 , 126.36 ,4.4 ,44 
 27-SEP-2019 03:51:38 , 19.09 , -67.20 ,4.7 ,8 
 27-SEP-2019 03:32:29 , 41.99 , 144.47 ,4.6 ,42 
 27-SEP-2019 03:25:36 , -7.67 , 127.56 ,4.4 ,171 
 27-SEP-2019 03:19:01 , -55.36 , -27.93 ,5.0 ,10 
 27-SEP-2019 03:17:59 , -8.25 , -74.23 ,4.8 ,151 
 27-SEP-2019 03:09:53 , -16.70 , -174.09 ,4.4 ,168 
 27-SEP-2019 02:45:08 , -29.74 , -177.25 ,4.8 ,10 
 27-SEP-2019 02:29:39 , -21.91 , -179.36 ,4.6 ,605 
 27-SEP-2019 02:18:41 , -25.70 , -177.26 ,5.2 ,97 
 27-SEP-2019 02:00:00 , 52.17 , -170.66 ,4.0 ,26 
 27-SEP-2019 00:56:01 , -13.41 , -111.10 ,4.6 ,10 
 27-SEP-2019 00:53:14 , -13.49 , -111.75 ,4.5 ,10 
 27-SEP-2019 00:41:06 , 30.53 , 131.11 ,4.5 ,39 
 26-SEP-2019 23:32:06 , 60.92 , -125.44 ,4.2 ,10 
 26-SEP-2019 22:18:11 , -24.07 , -67.01 ,4.1 ,241 
 26-SEP-2019 20:31:28 , -29.86 , -71.32 ,5.4 ,25 
 26-SEP-2019 20:20:18 , 40.82 , 28.20 ,4.3 ,10 
 26-SEP-2019 20:02:41 , 40.85 , 28.17 ,4.5 ,10 
 26-SEP-2019 19:53:36 , -33.81 , -179.20 ,4.2 ,35 
 26-SEP-2019 19:31:59 , 10.79 , 91.67 ,4.2 ,10 
 26-SEP-2019 19:15:33 , 10.84 , 91.66 ,4.7 ,10 
 26-SEP-2019 19:07:40 , -9.88 , 159.63 ,5.1 ,10 
 26-SEP-2019 19:03:14 , -6.06 , 103.61 ,4.6 ,35 
 26-SEP-2019 19:00:41 , -13.40 , -111.43 ,5.5 ,10 
 26-SEP-2019 17:17:12 , 37.86 , 88.69 ,4.9 ,14 
 26-SEP-2019 16:36:18 , -40.82 , -72.00 ,6.1 ,129 
 26-SEP-2019 13:07:00 , -28.80 , -176.05 ,4.9 ,58 
 26-SEP-2019 13:04:21 , 28.09 , 84.44 ,4.4 ,10 
 26-SEP-2019 13:02:08 , 28.01 , -20.14 ,4.8 ,10 
 26-SEP-2019 11:26:37 , 40.86 , 28.19 ,4.4 ,10 
 26-SEP-2019 11:08:36 , -7.22 , 150.52 ,5.1 ,38 
 26-SEP-2019 10:59:26 , 40.89 , 28.17 ,5.7 ,10 
 26-SEP-2019 10:31:40 , 26.06 , 129.38 ,4.8 ,10 
 26-SEP-2019 09:47:00 , -14.11 , 167.51 ,4.5 ,167 
 26-SEP-2019 07:01:25 , 33.05 , 73.63 ,4.7 ,10 
 26-SEP-2019 06:57:06 , 38.66 , 73.46 ,4.5 ,147 
 26-SEP-2019 05:28:41 , -3.66 , 128.46 ,4.2 ,10 
 26-SEP-2019 02:12:39 , 19.13 , -67.25 ,4.2 ,8 
 26-SEP-2019 02:12:19 , 42.89 , 146.49 ,4.7 ,35 
 26-SEP-2019 01:22:25 , 54.88 , 111.63 ,4.6 ,10 
 26-SEP-2019 00:39:59 , -3.63 , 128.42 ,5.5 ,10 
 26-SEP-2019 00:35:31 , 33.28 , 47.46 ,4.4 ,10 
 26-SEP-2019 00:27:44 , -3.62 , 128.33 ,4.2 ,10 
 26-SEP-2019 00:23:27 , -3.44 , 128.45 ,4.2 ,10 
 26-SEP-2019 00:15:10 , -3.44 , 128.45 ,4.0 ,10 
 26-SEP-2019 00:12:40 , -3.40 , 128.42 ,4.0 ,10 
 25-SEP-2019 23:46:43 , -3.46 , 128.37 , 6.5 ,9 
 25-SEP-2019 23:44:26 , -8.29 , 119.80 ,4.6 ,181 
 25-SEP-2019 22:57:06 , 52.30 , 160.95 ,4.4 ,10 
 25-SEP-2019 21:59:47 , -23.26 , -66.56 ,4.1 ,239 
 25-SEP-2019 20:59:49 , -53.13 , 28.89 ,4.5 ,10 
 25-SEP-2019 20:57:36 , 8.75 , 126.54 ,4.7 ,51 
 25-SEP-2019 20:43:35 , -5.91 , 148.19 ,4.3 ,86 
 25-SEP-2019 20:41:24 , 50.82 , 90.22 ,4.0 ,10 
 25-SEP-2019 20:28:44 , -40.35 , -16.89 ,4.8 ,10 
 25-SEP-2019 20:18:31 , -40.49 , -16.83 ,5.4 ,10 
 25-SEP-2019 20:17:15 , 34.30 , 22.52 ,4.3 ,10 
 25-SEP-2019 20:15:54 , -40.66 , -16.79 ,5.2 ,10 
 25-SEP-2019 20:05:35 , 25.77 , 142.68 ,4.5 ,10 
 25-SEP-2019 19:54:28 , -5.86 , 148.14 ,5.4 ,98 
 25-SEP-2019 19:43:22 , -27.88 , -66.75 ,5.3 ,156 
 25-SEP-2019 19:19:06 , -18.91 , -177.86 ,4.1 ,367 
 25-SEP-2019 16:13:29 , -2.86 , 127.93 ,4.3 ,46 
 25-SEP-2019 15:57:32 , -4.24 , 142.81 ,5.4 ,45 
 25-SEP-2019 15:21:50 , 33.57 , 25.39 ,4.5 ,5 
 25-SEP-2019 15:18:32 , -22.83 , -176.89 ,4.4 ,155 
 25-SEP-2019 14:39:28 , -7.11 , 125.11 ,4.6 ,558 
 25-SEP-2019 14:31:29 , 0.52 , 126.30 ,4.4 ,47 
 25-SEP-2019 13:45:13 , 63.78 , -149.31 ,4.1 ,10 
 25-SEP-2019 13:44:37 , 17.97 , -73.60 ,4.4 ,10 
 25-SEP-2019 13:17:33 , 31.90 , 49.72 ,4.2 ,10 
 25-SEP-2019 13:04:42 , -17.69 , -178.73 ,4.9 ,548 
 25-SEP-2019 11:35:59 , -3.07 , 127.92 ,4.4 ,39 
 25-SEP-2019 09:29:34 , 34.54 , 141.73 ,4.8 ,10 
 25-SEP-2019 09:27:50 , -26.27 , -112.18 ,4.7 ,10 
 25-SEP-2019 08:28:49 , 39.36 , 142.10 ,4.9 ,52 
 25-SEP-2019 07:28:08 , -58.58 , -25.86 ,4.8 ,10 
 25-SEP-2019 04:29:11 , -17.49 , -172.77 ,5.2 ,10 
