Date and Time,Latitude,Longitude,Magnitude,Depth
 30-OCT-2019 22:26:32 , -4.43 , 101.12 ,4.4 ,4 
 30-OCT-2019 21:30:31 , 6.84 , 125.11 ,4.3 ,6 
 30-OCT-2019 20:57:51 , -2.93 , 28.60 ,4.9 ,10 
 30-OCT-2019 20:55:27 , -2.80 , 28.46 ,5.1 ,10 
 30-OCT-2019 20:35:48 , 6.87 , 125.03 ,4.4 ,10 
 30-OCT-2019 19:20:20 , 1.46 , 126.40 ,4.0 ,35 
 30-OCT-2019 19:13:41 , -15.37 , -173.26 ,4.5 ,10 
 30-OCT-2019 18:36:32 , 1.82 , 127.48 ,4.2 ,126 
 30-OCT-2019 18:23:48 , 6.75 , 125.12 ,4.7 ,13 
 30-OCT-2019 17:29:00 , 1.47 , 126.39 ,5.4 ,26 
 30-OCT-2019 17:01:55 , 19.67 , 121.99 ,4.3 ,61 
 30-OCT-2019 16:44:08 , -30.22 , -177.82 ,4.7 ,35 
 30-OCT-2019 16:35:24 , 6.71 , 124.96 ,4.4 ,10 
 30-OCT-2019 15:54:56 , 30.24 , 141.61 ,4.5 ,46 
 30-OCT-2019 14:56:57 , -15.50 , -70.28 ,4.6 ,205 
 30-OCT-2019 14:03:44 , -22.44 , -68.70 ,4.0 ,99 
 30-OCT-2019 13:27:41 , -14.41 , 167.36 ,4.6 ,174 
 30-OCT-2019 11:33:04 , 27.25 , 55.12 ,4.3 ,10 
 30-OCT-2019 08:00:14 , 6.73 , 125.12 ,4.8 ,10 
 30-OCT-2019 04:52:58 , -19.07 , -69.42 ,4.5 ,116 
 30-OCT-2019 03:49:11 , -29.16 , 61.31 ,4.8 ,10 
 30-OCT-2019 03:16:31 , 5.56 , 126.58 ,4.5 ,99 
 30-OCT-2019 02:18:24 , 19.12 , -67.13 ,4.1 ,23 
 30-OCT-2019 02:12:39 , 40.99 , 142.35 ,4.4 ,48 
 30-OCT-2019 02:09:37 , 36.00 , 139.66 ,4.1 ,135 
 30-OCT-2019 01:56:52 , 27.22 , 55.03 ,4.5 ,10 
 30-OCT-2019 01:49:31 , -2.70 , 138.31 ,4.9 ,22 
 30-OCT-2019 01:38:00 , 6.80 , 125.08 ,4.8 ,10 
 30-OCT-2019 00:37:01 , 6.80 , 125.15 ,4.8 ,10 
 29-OCT-2019 22:21:33 , 6.74 , 125.04 ,4.6 ,16 
 29-OCT-2019 21:44:31 , 18.32 , -104.77 ,4.1 ,10 
 29-OCT-2019 21:43:39 , 36.61 , 70.84 ,4.1 ,215 
 29-OCT-2019 21:22:07 , 6.78 , 125.11 ,5.0 ,13 
 29-OCT-2019 20:32:07 , -21.27 , -68.92 ,4.5 ,122 
 29-OCT-2019 20:16:57 , -30.15 , -69.37 ,4.2 ,132 
 29-OCT-2019 20:16:20 , 56.14 , 164.74 ,5.2 ,10 
 29-OCT-2019 18:50:11 , 9.92 , -84.23 ,4.3 ,67 
 29-OCT-2019 17:47:51 , 6.88 , 124.93 ,4.8 ,16 
 29-OCT-2019 16:37:32 , 6.73 , 125.22 ,4.5 ,10 
 29-OCT-2019 16:23:46 , 27.09 , 54.90 ,4.2 ,10 
 29-OCT-2019 15:13:14 , 6.68 , 125.08 ,4.5 ,10 
 29-OCT-2019 14:53:57 , -1.21 , 127.50 ,4.3 ,10 
 29-OCT-2019 14:36:16 , 79.47 , 4.41 ,4.9 ,10 
 29-OCT-2019 14:30:49 , -46.18 , 165.92 ,4.3 ,10 
 29-OCT-2019 13:52:06 , -17.65 , -178.76 ,4.3 ,551 
 29-OCT-2019 13:35:39 , 54.99 , 111.93 ,4.5 ,10 
 29-OCT-2019 13:33:26 , -3.30 , 139.35 ,4.1 ,56 
 29-OCT-2019 13:01:52 , 35.64 , 25.14 ,4.5 ,69 
 29-OCT-2019 11:33:45 , -19.84 , -69.33 ,4.0 ,98 
 29-OCT-2019 09:05:54 , -18.97 , -69.38 ,4.5 ,112 
 29-OCT-2019 08:46:03 , 6.79 , 125.18 ,5.2 ,10 
 29-OCT-2019 08:44:09 , -6.32 , 154.81 ,5.8 ,69 
 29-OCT-2019 08:33:12 , 6.85 , 125.01 ,5.3 ,10 
 29-OCT-2019 08:16:32 , -23.39 , -177.10 ,5.5 ,162 
 29-OCT-2019 08:15:41 , -23.15 , -70.83 ,4.9 ,10 
 29-OCT-2019 07:13:03 , 15.91 , -95.04 ,4.2 ,42 
 29-OCT-2019 06:45:31 , -0.07 , 123.10 ,4.7 ,148 
 29-OCT-2019 02:42:39 , 6.86 , 125.00 ,5.8 ,10 
 29-OCT-2019 02:38:17 , -19.57 , -69.35 ,4.6 ,99 
 29-OCT-2019 02:22:35 , 6.97 , 125.09 ,5.0 ,10 
 29-OCT-2019 01:04:44 , 6.80 , 125.04 , 6.6 ,15 
 29-OCT-2019 00:50:13 , -23.23 , -67.84 ,4.6 ,139 
 28-OCT-2019 22:44:47 , -6.39 , 128.70 ,4.2 ,304 
 28-OCT-2019 20:45:51 , -29.21 , 61.16 ,5.1 ,10 
 28-OCT-2019 20:24:51 , -6.34 , 130.26 ,4.0 ,155 
 28-OCT-2019 18:43:31 , 3.22 , 124.92 ,4.4 ,226 
 28-OCT-2019 17:45:19 , -6.47 , 152.18 ,4.4 ,10 
 28-OCT-2019 17:23:21 , -5.39 , 127.94 ,4.3 ,379 
 28-OCT-2019 17:19:47 , 46.21 , 149.81 ,4.4 ,168 
 28-OCT-2019 14:13:03 , 34.38 , 47.55 ,4.4 ,10 
 28-OCT-2019 13:42:00 , 0.94 , 126.44 ,4.3 ,35 
 28-OCT-2019 13:17:41 , 0.02 , 126.73 ,4.4 ,48 
 28-OCT-2019 13:12:00 , -18.87 , 169.18 ,4.2 ,221 
 28-OCT-2019 11:26:29 , 40.48 , 145.27 ,4.7 ,35 
 28-OCT-2019 11:01:04 , 41.89 , -125.84 ,5.24 ,10 
 28-OCT-2019 09:14:10 , -5.59 , 110.14 ,4.6 ,544 
 28-OCT-2019 08:01:39 , -9.75 , 159.74 ,5.1 ,23 
 28-OCT-2019 06:05:17 , -20.13 , -177.89 ,4.3 ,520 
 28-OCT-2019 05:42:23 , -20.33 , 66.55 ,4.6 ,10 
 28-OCT-2019 04:32:50 , 79.61 , 4.52 ,4.6 ,10 
 28-OCT-2019 04:08:31 , -5.00 , 151.77 ,4.4 ,132 
 28-OCT-2019 04:07:50 , 2.46 , 128.42 ,5.0 ,60 
 28-OCT-2019 03:55:06 , -30.24 , -68.88 ,5.0 ,10 
 28-OCT-2019 02:51:47 , 0.07 , 122.98 ,4.0 ,168 
 28-OCT-2019 02:30:22 , 47.15 , 152.67 ,4.5 ,56 
 28-OCT-2019 01:59:08 , 42.28 , 143.08 ,4.6 ,67 
 28-OCT-2019 01:14:38 , -25.14 , 179.65 ,4.1 ,492 
 27-OCT-2019 23:47:37 , -24.06 , -67.21 ,4.7 ,207 
 27-OCT-2019 23:45:28 , -5.69 , 147.27 ,4.9 ,152 
 27-OCT-2019 18:52:17 , 9.53 , 122.55 ,4.6 ,56 
 27-OCT-2019 18:39:22 , 14.22 , -93.08 ,4.7 ,10 
 27-OCT-2019 18:07:42 , 13.32 , 120.44 ,4.9 ,41 
 27-OCT-2019 17:56:48 , 35.06 , 102.66 ,5.2 ,10 
 27-OCT-2019 16:44:40 , -37.90 , 175.90 ,4.4 ,286 
 27-OCT-2019 16:24:12 , -8.07 , 119.99 ,4.6 ,10 
 27-OCT-2019 16:23:44 , -8.18 , 119.89 ,4.3 ,11 
 27-OCT-2019 16:05:50 , 6.84 , 124.89 ,4.3 ,13 
 27-OCT-2019 16:01:44 , -22.87 , -178.31 ,4.6 ,272 
 27-OCT-2019 14:25:34 , -17.98 , -178.13 ,4.5 ,523 
 27-OCT-2019 14:17:13 , 12.84 , -89.77 ,4.6 ,10 
 27-OCT-2019 13:48:12 , -4.80 , 149.07 ,4.1 ,614 
 27-OCT-2019 13:29:52 , 19.15 , -67.29 ,4.3 ,19 
 27-OCT-2019 12:03:22 , 37.24 , 71.94 ,4.4 ,143 
 27-OCT-2019 11:44:11 , -23.51 , -66.91 ,4.2 ,205 
 27-OCT-2019 10:52:41 , 41.31 , 78.86 ,4.3 ,10 
 27-OCT-2019 10:27:00 , -10.05 , 160.88 ,4.6 ,10 
 27-OCT-2019 10:09:20 , 79.29 , 2.71 ,4.1 ,10 
 27-OCT-2019 09:54:56 , -22.77 , 170.68 ,4.4 ,10 
 27-OCT-2019 08:33:54 , -29.21 , -71.76 ,4.5 ,29 
 27-OCT-2019 07:42:13 , -9.12 , 111.36 ,4.5 ,66 
 27-OCT-2019 06:45:21 , -14.31 , -74.77 ,4.2 ,118 
 27-OCT-2019 05:42:01 , 54.42 , -160.66 ,4.0 ,21 
 27-OCT-2019 05:29:48 , 41.25 , 78.85 ,5.1 ,10 
 27-OCT-2019 04:32:26 , 62.88 , -148.30 ,4.5 ,75 
 27-OCT-2019 02:51:34 , -2.76 , 138.48 ,4.0 ,47 
 27-OCT-2019 02:25:33 , -7.54 , 128.31 ,4.4 ,177 
 27-OCT-2019 02:16:07 , 43.24 , 146.68 ,4.3 ,58 
 27-OCT-2019 02:05:38 , 3.07 , 127.12 ,5.0 ,66 
 27-OCT-2019 01:59:58 , -17.74 , -178.13 ,4.2 ,521 
 26-OCT-2019 22:48:19 , -21.43 , -179.01 ,4.1 ,560 
 26-OCT-2019 22:40:25 , -18.06 , -178.08 ,4.1 ,571 
 26-OCT-2019 21:45:45 , -6.53 , 150.36 ,4.2 ,10 
 26-OCT-2019 21:26:50 , 0.86 , 126.57 ,4.4 ,65 
 26-OCT-2019 20:28:49 , 53.05 , 173.36 ,5.1 ,14 
 26-OCT-2019 17:04:02 , 36.52 , 71.14 ,4.4 ,224 
 26-OCT-2019 15:32:06 , 44.29 , 148.96 ,4.3 ,44 
 26-OCT-2019 12:33:15 , -60.19 , -18.74 ,5.0 ,10 
 26-OCT-2019 12:08:40 , -22.37 , 171.52 ,4.9 ,105 
 26-OCT-2019 09:59:41 , 15.33 , -94.58 ,4.0 ,35 
 26-OCT-2019 08:52:37 , -15.70 , -171.87 ,5.3 ,10 
 26-OCT-2019 08:01:07 , -20.48 , 168.77 ,4.8 ,10 
 26-OCT-2019 07:41:26 , -21.26 , 168.80 ,4.2 ,10 
 26-OCT-2019 06:15:24 , 28.11 , 142.93 ,4.6 ,10 
 26-OCT-2019 05:49:27 , -41.10 , 44.42 ,4.3 ,10 
 26-OCT-2019 05:47:29 , -21.92 , 169.90 ,4.6 ,10 
 26-OCT-2019 04:57:19 , -18.38 , 120.63 ,4.2 ,10 
 26-OCT-2019 03:42:04 , 16.03 , -94.94 ,4.1 ,35 
 26-OCT-2019 03:34:25 , -21.47 , -179.19 ,4.8 ,604 
 26-OCT-2019 03:12:03 , -31.53 , -177.72 ,4.4 ,35 
 26-OCT-2019 03:04:26 , 0.16 , 127.58 ,4.5 ,133 
 26-OCT-2019 02:09:08 , -17.31 , -172.65 ,4.5 ,35 
 26-OCT-2019 01:16:42 , 13.09 , 145.37 ,4.4 ,43 
 26-OCT-2019 01:01:26 , 5.72 , -75.91 ,4.8 ,77 
 26-OCT-2019 00:52:20 , 52.52 , -170.17 ,4.0 ,54 
 26-OCT-2019 00:41:25 , 52.31 , -170.14 ,5.8 ,35 
 26-OCT-2019 00:26:45 , 53.10 , -161.68 ,4.1 ,10 
 25-OCT-2019 23:57:34 , 1.91 , 126.42 ,4.6 ,35 
 25-OCT-2019 23:37:55 , 12.26 , 124.67 ,4.7 ,100 
 25-OCT-2019 21:01:53 , -30.01 , -177.51 ,4.7 ,13 
 25-OCT-2019 20:29:53 , -3.42 , 130.51 ,4.3 ,10 
 25-OCT-2019 20:20:00 , 26.10 , -44.66 ,4.8 ,10 
 25-OCT-2019 19:23:40 , 30.33 , 139.70 ,4.7 ,10 
 25-OCT-2019 18:20:21 , 12.10 , -87.60 ,4.1 ,38 
 25-OCT-2019 18:10:28 , 1.65 , -90.78 ,4.5 ,10 
 25-OCT-2019 17:32:22 , -5.68 , 147.28 ,4.5 ,175 
 25-OCT-2019 17:17:52 , -5.94 , 148.46 ,4.6 ,99 
 25-OCT-2019 16:29:37 , -19.06 , -69.31 ,4.6 ,141 
 25-OCT-2019 15:02:18 , 12.53 , -88.30 ,4.6 ,73 
 25-OCT-2019 09:35:47 , 36.93 , -5.20 ,4.5 ,10 
 25-OCT-2019 08:21:54 , -11.16 , 165.08 ,4.9 ,10 
 25-OCT-2019 07:48:10 , 36.52 , 70.39 ,4.0 ,218 
 25-OCT-2019 07:15:38 , -5.71 , 110.76 ,4.8 ,548 
 25-OCT-2019 05:27:00 , 52.10 , -31.30 ,4.6 ,10 
 25-OCT-2019 04:31:39 , 39.71 , 15.52 ,4.6 ,10 
 25-OCT-2019 02:35:57 , -11.83 , -77.57 ,4.4 ,35 
 25-OCT-2019 02:35:02 , -2.67 , 138.34 ,4.6 ,45 
 25-OCT-2019 01:56:38 , 36.50 , 71.11 ,4.0 ,239 
 25-OCT-2019 01:49:16 , 53.57 , 160.26 ,4.5 ,56 
 25-OCT-2019 01:22:35 , 45.82 , 150.81 ,4.2 ,107 
 25-OCT-2019 00:37:45 , 12.14 , -87.89 ,4.5 ,35 
 24-OCT-2019 23:12:45 , -18.70 , -177.63 ,4.5 ,621 
 24-OCT-2019 21:06:47 , 36.46 , 28.67 ,4.6 ,10 
 24-OCT-2019 20:49:22 , 1.26 , 125.66 ,4.2 ,83 
 24-OCT-2019 19:14:18 , -28.62 , -177.09 ,5.7 ,90 
 24-OCT-2019 18:51:20 , 10.33 , 126.80 ,4.8 ,10 
 24-OCT-2019 18:47:35 , -56.51 , -26.94 ,4.9 ,95 
 24-OCT-2019 18:44:30 , -18.29 , -177.71 ,4.1 ,564 
 24-OCT-2019 18:09:49 , 11.58 , 125.88 ,4.5 ,31 
 24-OCT-2019 17:37:32 , 12.55 , 143.32 ,4.6 ,27 
 24-OCT-2019 14:44:59 , 15.56 , -93.15 ,4.3 ,91 
 24-OCT-2019 13:38:17 , 1.14 , 124.19 ,5.6 ,250 
 24-OCT-2019 10:50:14 , -17.59 , -172.75 ,5.4 ,10 
 24-OCT-2019 10:05:24 , 7.93 , -82.56 ,4.5 ,10 
 24-OCT-2019 08:53:38 , -44.77 , 167.43 ,4.9 ,17 
 24-OCT-2019 06:03:26 , -17.93 , -178.10 ,4.7 ,537 
 24-OCT-2019 03:54:20 , 15.63 , -91.90 ,4.9 ,211 
 24-OCT-2019 00:47:22 , 1.71 , 97.05 ,4.6 ,35 
 24-OCT-2019 00:33:33 , -19.46 , -177.42 ,5.2 ,368 
 24-OCT-2019 00:32:06 , -2.70 , 138.29 ,4.4 ,10 
 24-OCT-2019 00:28:39 , 50.54 , -171.95 ,4.1 ,10 
 23-OCT-2019 23:57:21 , -26.30 , -70.96 ,4.2 ,26 
 23-OCT-2019 23:52:33 , 79.90 , -0.96 ,4.3 ,10 
 23-OCT-2019 22:44:27 , -12.76 , 45.37 ,4.5 ,10 
 23-OCT-2019 22:08:26 , -17.69 , -178.70 ,4.0 ,560 
 23-OCT-2019 21:48:52 , -24.19 , -67.27 ,4.2 ,193 
 23-OCT-2019 21:36:51 , -17.72 , -178.75 ,4.3 ,549 
 23-OCT-2019 21:12:51 , 33.67 , 141.78 ,4.2 ,10 
 23-OCT-2019 21:10:12 , 33.58 , 141.82 ,4.4 ,10 
 23-OCT-2019 20:33:29 , -31.43 , -71.92 ,4.1 ,18 
 23-OCT-2019 19:09:54 , 24.83 , 123.45 ,4.7 ,81 
 23-OCT-2019 18:43:50 , -31.45 , -71.84 ,4.6 ,22 
 23-OCT-2019 18:16:57 , -25.93 , 179.70 ,4.2 ,524 
 23-OCT-2019 16:20:12 , -14.27 , 167.29 ,4.4 ,152 
 23-OCT-2019 16:19:18 , -55.78 , -27.73 ,4.5 ,103 
 23-OCT-2019 16:08:14 , -1.10 , -13.84 , 6.3 ,10 
 23-OCT-2019 16:04:20 , -2.51 , 138.45 ,4.3 ,10 
 23-OCT-2019 15:30:16 , -55.95 , -27.87 ,5.1 ,79 
 23-OCT-2019 15:02:35 , 41.92 , 142.55 ,4.5 ,59 
 23-OCT-2019 14:46:30 , 51.23 , 178.81 ,4.1 ,42 
 23-OCT-2019 14:09:29 , -18.14 , -174.49 ,5.1 ,10 
 23-OCT-2019 13:12:19 , -2.80 , 138.38 ,4.1 ,42 
 23-OCT-2019 12:29:14 , 6.82 , -73.00 ,4.4 ,156 
 23-OCT-2019 11:34:45 , 2.51 , 128.81 ,4.5 ,55 
 23-OCT-2019 10:36:18 , -2.68 , 138.47 ,4.6 ,10 
 23-OCT-2019 10:22:18 , 6.76 , 125.03 ,4.4 ,10 
 23-OCT-2019 09:05:29 , -21.99 , 170.25 ,4.7 ,10 
 23-OCT-2019 05:56:45 , -2.69 , 138.25 ,5.0 ,48 
 23-OCT-2019 04:49:44 , -21.89 , 169.01 ,5.0 ,31 
 23-OCT-2019 03:50:44 , -2.69 , 138.28 ,5.4 ,10 
 23-OCT-2019 03:43:19 , 39.73 , 141.85 ,4.7 ,60 
 23-OCT-2019 01:10:57 , -2.42 , 138.24 ,4.4 ,10 
 23-OCT-2019 01:10:27 , -2.53 , 138.22 ,4.6 ,10 
 23-OCT-2019 00:22:10 , -2.62 , 138.32 ,5.0 ,10 
 22-OCT-2019 23:25:59 , 17.32 , -101.16 ,4.4 ,10 
 22-OCT-2019 23:12:25 , 73.93 , -74.02 ,4.6 ,10 
 22-OCT-2019 22:54:05 , -2.59 , 138.28 ,5.1 ,22 
 22-OCT-2019 22:31:08 , -2.77 , 138.29 ,4.7 ,10 
 22-OCT-2019 22:19:42 , -2.65 , 138.29 ,4.2 ,10 
 22-OCT-2019 22:11:07 , -2.38 , 99.85 ,5.1 ,15 
 22-OCT-2019 22:10:03 , 27.28 , 55.07 ,4.1 ,10 
 22-OCT-2019 22:07:11 , -2.83 , 138.37 ,4.0 ,10 
 22-OCT-2019 22:03:58 , -2.67 , 138.33 ,4.6 ,10 
 22-OCT-2019 21:44:18 , -2.53 , 138.28 ,5.0 ,10 
 22-OCT-2019 21:41:56 , -2.60 , 138.21 ,5.0 ,10 
 22-OCT-2019 21:17:45 , -2.68 , 138.36 ,4.3 ,10 
 22-OCT-2019 20:54:18 , 26.62 , 141.20 ,4.8 ,99 
 22-OCT-2019 19:24:23 , -2.75 , 138.34 ,5.1 ,10 
 22-OCT-2019 19:15:28 , -2.89 , 138.24 ,5.5 ,10 
 22-OCT-2019 18:45:54 , 6.72 , 125.04 ,4.5 ,17 
 22-OCT-2019 16:58:52 , -34.88 , -179.58 ,4.4 ,10 
 22-OCT-2019 16:50:02 , -20.02 , 66.40 ,4.6 ,10 
 22-OCT-2019 16:48:29 , -20.26 , 66.09 ,4.6 ,10 
 22-OCT-2019 16:46:30 , -20.06 , 66.32 ,4.6 ,10 
 22-OCT-2019 16:41:39 , 37.83 , 92.30 ,4.1 ,10 
 22-OCT-2019 16:15:38 , -2.90 , -79.66 ,4.6 ,75 
 22-OCT-2019 16:12:05 , -20.09 , 66.39 ,4.6 ,10 
 22-OCT-2019 16:06:45 , 10.24 , 126.28 ,4.8 ,35 
 22-OCT-2019 16:05:08 , -20.14 , 66.26 ,4.6 ,10 
 22-OCT-2019 15:50:12 , -20.09 , 66.30 ,4.6 ,10 
 22-OCT-2019 14:03:51 , -19.66 , 169.81 ,4.6 ,13 
 22-OCT-2019 13:19:17 , 36.15 , 78.29 ,4.4 ,36 
 22-OCT-2019 13:13:48 , -9.53 , 118.26 ,4.8 ,68 
 22-OCT-2019 13:02:51 , -17.52 , -172.48 ,4.5 ,10 
 22-OCT-2019 11:03:02 , -15.10 , -172.79 ,4.9 ,10 
 22-OCT-2019 10:29:52 , -6.72 , 130.03 ,4.0 ,135 
 22-OCT-2019 09:36:39 , -15.33 , -173.01 ,4.5 ,10 
 22-OCT-2019 08:06:03 , 42.33 , 144.30 ,4.6 ,38 
 22-OCT-2019 04:18:38 , -15.20 , -173.05 ,5.8 ,10 
 22-OCT-2019 02:58:27 , -18.98 , -172.20 ,4.5 ,10 
 22-OCT-2019 01:30:40 , 19.26 , 95.68 ,4.9 ,10 
 22-OCT-2019 01:06:09 , 8.12 , 94.40 ,4.8 ,162 
 22-OCT-2019 00:14:54 , 15.10 , -45.02 ,4.8 ,10 
 22-OCT-2019 00:03:54 , -2.45 , 99.75 ,4.9 ,10 
 21-OCT-2019 23:49:24 , 8.34 , 126.11 ,4.4 ,133 
 21-OCT-2019 23:49:04 , -2.64 , 99.59 ,5.2 ,10 
 21-OCT-2019 23:20:52 , 13.96 , 120.69 ,4.8 ,115 
 21-OCT-2019 20:59:51 , -7.04 , 154.25 ,5.0 ,10 
 21-OCT-2019 20:50:37 , -15.47 , -74.76 ,4.7 ,51 
 21-OCT-2019 18:11:28 , 31.43 , 51.32 ,4.2 ,10 
 21-OCT-2019 17:26:35 , 33.47 , 81.41 ,4.0 ,10 
 21-OCT-2019 17:17:50 , 33.20 , 138.02 ,4.1 ,294 
 21-OCT-2019 16:26:10 , -5.97 , 148.55 ,4.5 ,66 
 21-OCT-2019 16:23:27 , -16.04 , 167.71 ,4.3 ,161 
 21-OCT-2019 15:37:28 , -9.11 , 128.47 ,4.3 ,10 
 21-OCT-2019 15:34:44 , 7.27 , 126.96 ,4.7 ,70 
 21-OCT-2019 15:31:59 , -15.70 , 167.91 ,4.4 ,148 
 21-OCT-2019 15:13:06 , -14.86 , -173.30 ,4.8 ,10 
 21-OCT-2019 14:50:20 , 3.62 , 64.02 ,4.6 ,10 
 21-OCT-2019 14:34:22 , 32.52 , 137.93 ,4.1 ,359 
 21-OCT-2019 14:24:54 , -3.32 , 135.89 ,4.6 ,10 
 21-OCT-2019 14:07:00 , 42.08 , 84.51 ,5.1 ,10 
 21-OCT-2019 14:02:05 , -55.40 , -26.63 ,4.6 ,10 
 21-OCT-2019 13:53:05 , 6.73 , 124.97 ,4.5 ,10 
 21-OCT-2019 13:47:13 , 43.29 , -126.96 ,4.6 ,10 
 21-OCT-2019 13:17:41 , 6.71 , 60.26 ,4.5 ,10 
 21-OCT-2019 13:16:17 , 27.24 , 55.06 ,4.5 ,10 
 21-OCT-2019 12:02:43 , -30.71 , -71.35 ,4.4 ,43 
 21-OCT-2019 10:58:52 , 27.21 , 54.98 ,5.4 ,10 
 21-OCT-2019 10:43:36 , -20.73 , -179.03 ,5.3 ,631 
 21-OCT-2019 09:36:22 , -38.92 , -72.86 ,4.9 ,58 
 21-OCT-2019 08:55:25 , 13.17 , -90.27 ,4.5 ,35 
 21-OCT-2019 07:41:57 , 3.49 , 64.20 ,5.0 ,10 
 21-OCT-2019 06:58:24 , 40.95 , 51.65 ,4.1 ,10 
 21-OCT-2019 06:00:31 , -32.30 , -69.48 ,4.4 ,108 
 21-OCT-2019 05:51:19 , -8.65 , 157.55 ,4.6 ,10 
 21-OCT-2019 03:44:14 , 56.23 , -149.96 ,4.4 ,10 
 21-OCT-2019 02:52:29 , -19.02 , 169.49 , 6.4 ,231 
 21-OCT-2019 02:46:23 , -8.79 , 157.60 ,4.6 ,10 
 21-OCT-2019 02:45:04 , -22.41 , -69.04 ,4.1 ,102 
 21-OCT-2019 02:23:15 , 1.39 , 126.66 ,4.6 ,73 
 21-OCT-2019 01:33:38 , -5.06 , 153.88 ,4.3 ,78 
 21-OCT-2019 00:25:38 , 28.30 , 104.90 ,4.5 ,10 
 20-OCT-2019 23:34:07 , -8.72 , 157.54 ,4.5 ,10 
 20-OCT-2019 23:27:03 , -7.67 , 117.21 ,4.3 ,10 
 20-OCT-2019 22:53:32 , 38.57 , 142.18 ,4.5 ,35 
 20-OCT-2019 22:52:20 , -8.66 , 157.75 ,4.6 ,10 
 20-OCT-2019 22:09:26 , -21.89 , 171.04 ,4.5 ,82 
 20-OCT-2019 21:03:58 , -31.19 , -68.42 ,4.3 ,98 
 20-OCT-2019 21:01:04 , -2.85 , 138.36 ,4.6 ,35 
 20-OCT-2019 19:32:55 , -31.80 , -178.08 ,4.4 ,10 
 20-OCT-2019 18:39:29 , 13.09 , 121.04 ,4.7 ,67 
 20-OCT-2019 18:32:48 , 6.63 , 125.14 ,4.5 ,10 
 20-OCT-2019 18:11:51 , 22.35 , 142.81 ,4.3 ,181 
 20-OCT-2019 16:52:43 , 31.66 , 49.36 ,4.0 ,10 
 20-OCT-2019 15:30:05 , -14.62 , 167.48 ,4.5 ,160 
 20-OCT-2019 14:28:13 , -31.16 , -177.33 ,4.4 ,10 
 20-OCT-2019 13:12:17 , 25.29 , 96.99 ,4.3 ,10 
 20-OCT-2019 12:20:40 , 6.65 , 125.23 ,4.7 ,10 
 20-OCT-2019 11:59:43 , 6.65 , 125.20 ,5.1 ,10 
 20-OCT-2019 11:50:35 , 6.64 , 125.17 ,5.0 ,10 
 20-OCT-2019 11:49:10 , -2.96 , 138.36 ,4.2 ,34 
 20-OCT-2019 11:40:25 , -24.34 , -67.59 ,4.1 ,177 
 20-OCT-2019 11:25:55 , -32.26 , -14.75 ,4.5 ,10 
 20-OCT-2019 11:25:23 , -32.49 , -14.93 ,4.5 ,10 
 20-OCT-2019 09:21:41 , -23.27 , -179.78 ,4.4 ,537 
 20-OCT-2019 09:14:04 , -32.63 , -14.45 ,4.8 ,10 
 20-OCT-2019 08:55:32 , 6.59 , 125.05 ,5.2 ,10 
 20-OCT-2019 08:44:56 , 36.06 , 69.74 ,4.0 ,136 
 20-OCT-2019 08:08:50 , -18.55 , -172.29 ,5.3 ,10 
 20-OCT-2019 08:05:36 , -18.43 , -172.17 ,4.8 ,10 
 20-OCT-2019 06:57:43 , -9.72 , 112.82 ,4.4 ,35 
 20-OCT-2019 05:59:15 , 2.52 , 128.64 ,4.1 ,58 
 20-OCT-2019 05:14:22 , 50.70 , 87.01 ,4.1 ,10 
 20-OCT-2019 04:52:15 , -1.88 , 139.03 ,4.1 ,10 
 20-OCT-2019 04:42:52 , 41.93 , 142.38 ,4.4 ,64 
 20-OCT-2019 04:32:04 , -18.68 , -172.44 ,5.0 ,10 
 20-OCT-2019 04:26:36 , -18.39 , -171.99 ,5.0 ,10 
 20-OCT-2019 03:05:24 , -2.71 , 138.44 ,4.0 ,46 
 20-OCT-2019 02:52:40 , -23.23 , -177.82 ,4.3 ,10 
 20-OCT-2019 02:19:43 , 40.87 , 142.50 ,4.3 ,38 
 20-OCT-2019 01:48:06 , -13.93 , 170.40 ,4.3 ,607 
 20-OCT-2019 01:29:32 , -18.36 , -172.16 ,4.3 ,10 
 19-OCT-2019 21:51:35 , 2.05 , 128.60 ,4.6 ,59 
 19-OCT-2019 20:31:55 , -18.91 , 178.06 ,5.7 ,18 
 19-OCT-2019 20:17:08 , -13.33 , -74.97 ,4.0 ,75 
 19-OCT-2019 19:36:39 , -1.31 , 150.39 ,4.8 ,10 
 19-OCT-2019 19:32:39 , -55.47 , -25.77 ,4.9 ,10 
 19-OCT-2019 18:33:54 , 14.17 , -90.07 ,4.3 ,175 
 19-OCT-2019 18:29:06 , 7.32 , -80.38 ,4.2 ,12 
 19-OCT-2019 17:28:31 , -37.92 , 176.43 ,4.3 ,170 
 19-OCT-2019 16:39:00 , -61.73 , -54.16 ,4.6 ,24 
 19-OCT-2019 16:32:44 , -18.41 , -172.09 ,5.0 ,10 
 19-OCT-2019 16:25:40 , -17.87 , -173.12 ,4.5 ,10 
 19-OCT-2019 16:23:22 , -18.14 , -172.69 ,4.4 ,10 
 19-OCT-2019 14:46:45 , 22.28 , 143.00 ,4.4 ,208 
 19-OCT-2019 14:29:19 , -8.78 , 127.48 ,5.2 ,10 
 19-OCT-2019 14:09:23 , -5.72 , 152.09 ,4.6 ,54 
 19-OCT-2019 13:35:36 , 22.57 , 93.31 ,4.3 ,45 
